Gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,threshold
B3gnt9,116.68200005627652,0.20760281850410925,0.5800640401064711,0.6591607147859955,0.7541245465771983,FALSE
Cyp2b13,1.0952232539966467,0.20745475569349,0.9768768040889025,0.563970024029365,NA,NA
Gm47040,5.5312669916885255,0.20743300112516516,1.0023410967010755,0.2003305840345458,0.31118296787792943,FALSE
Klhl23,105.19337089667957,0.20723084981359183,0.7143951446495679,0.6769790542708674,0.7685195069935419,FALSE
3110070M22Rik,21.127950761989258,0.20712561583026617,0.601354260500444,0.6672126111404499,0.7611068756249785,FALSE
Wbp2nl,0.6432413649890322,0.20710329803395075,0.9879834549833091,0.46837379980426513,NA,NA
Dnah7c,17.728752073468208,0.20705255226410466,0.8179589511054215,0.6537809007510429,0.749212886679264,FALSE
Alx4,3.8213589182828356,0.2070509284595436,0.8711339483197769,0.6288045295848317,0.7283483462544892,FALSE
Smug1,365.2806817434029,0.20701539307354788,0.2931492778661621,0.46042384213774445,0.5829181623615666,FALSE
Kcnj16,2.4082366131820074,0.20699959521187278,0.998223785855419,0.27652155903839876,NA,NA
4930570G19Rik,1.2741962890596394,0.20695797849466163,0.9832167108215969,0.502801942331826,NA,NA
Lingo3,1.3269348064785154,0.2068247554732156,0.9871071631314805,0.45409689879420134,NA,NA
Letmd1,381.6766277839127,0.2066004678968329,0.2869456710664488,0.45255684582205197,0.5754963380933215,FALSE
Car13,682.8065411971594,0.2065759148316562,0.5315519231644416,0.6519429582216758,0.7476392306326156,FALSE
Gm15382,5.798508209994593,0.2065304926538835,0.9326557658597469,0.5430406120555,0.6564679293850557,FALSE
Gm26674,1.7996333736132943,0.2064470094781466,0.9644605367083146,0.6740033747378676,NA,NA
Rimbp2,4.7385642044496095,0.2063158535410151,0.8127395401969327,0.6630660585793986,0.7574254592233899,FALSE
Enox2,262.85232786068764,0.20631202677866847,0.26184453696153887,0.4170870540124163,0.5410472770937842,FALSE
Dmc1,1.980142109385415,0.2063071990265051,0.9633138959211217,0.677065595381938,NA,NA
Ywhab,5302.279756573166,0.2060457832302363,0.17123831238633702,0.22670911587289094,0.34144324246576374,FALSE
Gm15728,18.220028322749183,0.20604206748535225,0.7217666941952267,0.680823094201645,0.7717096366655407,FALSE
Gm38057,1.624173344286257,0.20601372372979268,0.9819131552005758,0.509494511193239,NA,NA
Cntnap2,4.6450507709949,0.2059665330871401,0.9064116142220959,0.5991584120165583,0.7048432346990396,FALSE
Gm38410,2.101773717281458,0.2056013278048987,0.9763642042263545,0.5640787327304683,NA,NA
Gm37855,1.1343105309087016,0.20555076975501355,0.9765785269480406,0.5677574617570058,NA,NA
Micall1,1551.2956304813797,0.20530900510944305,0.3544412015947848,0.5229737433050459,0.6389878553483488,FALSE
Gm37233,12.790206962173514,0.20527626105530755,0.7499676392765355,0.6773453732687894,0.7688236377559959,FALSE
Stox1,25.82581024165651,0.20523122668984534,0.5421397982867338,0.6501781924551235,0.7461916654982558,FALSE
Gm16295,1.2569936846957448,0.20522081221744345,0.9858624611032398,0.46697325203163076,NA,NA
Chst12,655.0658078566848,0.20511317777745305,0.3423243929965548,0.5262568454420649,0.6419429041614472,FALSE
Lrp1,4822.95438230008,0.20497220101231814,0.4520322534080791,0.6035173264270912,0.7085837587967064,FALSE
Abhd13,881.5857555324585,0.20491814934181377,0.3169421770999235,0.49653397486051576,0.6161987904784171,FALSE
Slc39a14,418.41078196653274,0.2047174984557242,0.35076731842253966,0.5333702999226537,0.6483260068005812,FALSE
Phf11a,7.441588590658961,0.20471088897688114,0.8501943653523782,0.641256018374353,0.7386776341095023,FALSE
Slc22a29,2.8999977355899547,0.20461634656612457,0.9811836200896746,0.38812306804632674,0.5130287174573358,FALSE
Rgs13,3.485983777989595,0.2045968877337134,0.9966527131620946,0.2962534754775976,0.41748838193262444,FALSE
Gm49519,1.04188014943932,0.20434954559317478,0.9870954318322567,0.4583757075798283,NA,NA
Riok2,411.8419701182712,0.20432403456482295,0.2973683668643196,0.4738063041528077,0.5952984693752162,FALSE
Gm28723,0.9787791271810656,0.20413860992230365,0.9865477783335512,0.470310689319531,NA,NA
Nol11,466.20386417134614,0.2040548403577118,0.24366093953734785,0.38865632644313153,0.5135567233181751,FALSE
Tmod1,279.4816911579895,0.20374438946957152,0.6224228863920922,0.6769456335340835,0.7685195069935419,FALSE
Rnf182,1.0528878410120777,0.20352194619115413,0.9931328818843898,0.40881651121511853,NA,NA
Taf5l,693.048150079522,0.20340479457998856,0.26483352232620955,0.4314520325430181,0.555587747991733,FALSE
Zmat2,1677.3085574405136,0.20339237828188295,0.23262630332370302,0.37056134917537437,0.4960947881990709,FALSE
Tsg101-ps,19.539211658297972,0.20333894783528905,0.5246773977185007,0.6474886418693142,0.7439009838295013,FALSE
Gm26759,1.9921058973986117,0.20330171752473045,0.9366703947986338,0.5539987281818239,NA,NA
Gm15502,0.9871531182828269,0.20323888458241987,0.9663273434632312,0.6754395322877584,NA,NA
Dnajc3,4322.2591980760135,0.20316360350056092,0.22996202616144584,0.37199269585192807,0.49756246057101583,FALSE
Ryk,1862.5287694762137,0.20302950804182524,0.15617454374476453,0.18825922310981524,0.2964665050272542,FALSE
Gtpbp2,894.1033927474509,0.20294232554016362,0.2850657822257559,0.45858441763973834,0.5814760054210278,FALSE
Ess2,498.86073994380877,0.20292452412676504,0.21613690432671534,0.33422311327342363,0.45811285800979334,FALSE
Gm17827,0.8256245013486458,0.2029204853642444,0.9771788286278026,0.5734780537784487,NA,NA
Tatdn2,1284.1544122663,0.20289671203610138,0.23203327448723535,0.37012292883376713,0.4957141071968832,FALSE
Cox18,216.50417364279633,0.20287184194772134,0.3682979427270774,0.549958977390011,0.6619876579694577,FALSE
Gm13017,1.8220440781294542,0.20277741476186123,0.9912827402768276,0.3932798643669377,NA,NA
Cd55,2269.122085532498,0.20271101755551393,0.40290014305336985,0.5818515143733269,0.6896269330167655,FALSE
Gm5242,3.216968131288001,0.2025640968043005,0.8532954798632746,0.6495209623751375,0.745570351923655,FALSE
Ptger3,42.52560687618756,0.20253251425885643,0.6848396222124188,0.6798201275840996,0.7708673579761267,FALSE
Morc2a,817.9426088402372,0.20250187656475507,0.23604215604544132,0.37909623200124903,0.5043730364427369,FALSE
Pvalb,3.4116403847905743,0.20249931065914753,0.9742310982915682,0.5645205636915812,0.6748030639050139,FALSE
Mrtfa,773.0976439919204,0.20240976475069888,0.2892624615587514,0.46331683935613643,0.585553622505415,FALSE
6330537M06Rik,1.6272373378006846,0.20235277707270127,0.9758564681111124,0.567794683060588,NA,NA
Klk1b27,2.714536289619477,0.2023396746882487,0.8748739150577319,0.6230773915039574,0.7239904198012175,FALSE
Gm13339,0.9225007006383629,0.20230031500707407,0.9833302448306886,0.5106247620498603,NA,NA
Rabep2,608.3381983609985,0.20222947804028868,0.2524029690176478,0.4070596339489134,0.5309294124304961,FALSE
Gm13293,1.8071117980379212,0.20222232500669762,0.9820775110037001,0.5040254117115751,NA,NA
Idh3g,1581.0396765827884,0.20215728220305273,0.1389076342193164,0.1417934043061685,0.2382973509297974,FALSE
Gm8157,1.6354067422967273,0.20206191008871635,0.8892045416710096,0.6240162407053303,NA,NA
Gm17538,3.0446590877681925,0.2020301978059155,0.8864791291479268,0.6199793334238124,0.7214406890745448,FALSE
Tm9sf3,5076.8093021099485,0.20200936750646886,0.32384315706108496,0.5001094166760391,0.6192426585165118,FALSE
Sypl,2187.4622803020893,0.20200033821454422,0.2870399364703417,0.46584912838304826,0.5878688340590107,FALSE
Vgll3,125.04075754605977,0.20171334471452074,0.5038036473835013,0.6416482571132822,0.738994129791905,FALSE
Nxph1,2.56919078360186,0.20166971856012744,0.9853879928702712,0.4531657253489233,0.576139637956855,FALSE
Map3k15,18.611326427401178,0.201617985027293,0.5996464706579773,0.6727133655220618,0.765321863671515,FALSE
Sf3a3,882.167789298821,0.2015702021055157,0.3032537014171949,0.48624425634590973,0.606548550578818,FALSE
Hyal3,21.967033046856354,0.2013914779994532,0.6333648859299641,0.6804550695824694,0.771400852562662,FALSE
Mapre3,1091.7926879174179,0.20127880828968472,0.33123836607008406,0.5220211661209259,0.6381609700455292,FALSE
Abcc6,1.512679568721701,0.2011460196720643,0.9952409670035478,0.3265650067992073,NA,NA
Haus8,265.66708798598,0.20111441164233673,0.4210817192584869,0.5979477815144905,0.7037751361026956,FALSE
Igkv1-122,19.602521937269653,0.20109153711126251,0.9989202070193084,NA,NA,NA
Ighv1-2,4.191190274222413,0.20099797870613964,0.9983272410654203,0.3194397737676216,0.44263457024001834,FALSE
Gm25911,2.3813182031496005,0.20097015755542472,0.9071340155380198,0.5789083326657218,NA,NA
Nell1,0.9150176155811415,0.20095061939088943,0.9858478043281137,0.4759882242362686,NA,NA
Gm48500,1.9447651675566449,0.20071714074803565,0.9755940327622162,0.5687433909390956,NA,NA
Ccdc174,403.552639908741,0.20070280155738252,0.32338427536189246,0.5141051451327479,0.6309071150459409,FALSE
Gm38218,1.640103390412417,0.20047057969199678,0.9655266439416812,0.6755643132896378,NA,NA
Gm4204,107.39596295185514,0.2004148675274664,0.4806266171413446,0.6356971229066439,0.7340318527181292,FALSE
Rac1,7994.989458324462,0.20037588180447408,0.22620602430303402,0.3764095457128323,0.5018360690598224,FALSE
Gm6335,1.3900409729144865,0.2003539984550677,0.9068798398130776,0.5872855738113985,NA,NA
Vmn2r1,1.504107331206935,0.20026763024784583,0.987354928130564,0.4805005157074111,NA,NA
2310022A10Rik,388.86609907572176,0.20025526249738357,0.2925630190875608,0.472929855275067,0.5945500687734546,FALSE
Ccdc63,1.055573049115202,0.20000187508672204,0.9822617060488673,0.5177811020160457,NA,NA
Pdpn,1360.1374088966536,0.19988703655835968,0.6138094055828343,0.6836302962300721,0.7741515235772898,FALSE
Polh,184.57880692455143,0.1998580659489145,0.2694988440412511,0.4429563363303846,0.5660844745702419,FALSE
Gm44649,0.9394098869730181,0.19984984093802097,0.9821943516630335,0.5213507575033398,NA,NA
Gas2l1,1135.3403456419576,0.19984136308374467,0.25880011402670866,0.42503458322028265,0.5492531380325025,FALSE
Arfgap1,797.0481358828553,0.19974786915337564,0.2568716219524854,0.42304584804639783,0.5471959863675517,FALSE
Gpr68,58.44964983319328,0.1996843337384785,0.6702159529997441,0.6837213788437115,0.7741944523771396,FALSE
Gm43696,1.1823080978762193,0.19968153020281681,0.9657776875688355,0.6782752809741759,NA,NA
Rhot2,532.9461547066928,0.19967793975177844,0.2896260259579075,0.46770135957652587,0.5891822886201692,FALSE
Ighv1-71,21.782002350940466,0.1994685490958304,0.9963977064650261,7.285289108125821e-6,6.321011516061527e-5,TRUE
Dpf3,8.933468601682248,0.19944891567322784,0.7820980914478007,0.6771564296257222,0.7686543701960703,FALSE
Dnah12,60.07387995570867,0.19929819194709808,0.7853692059725124,0.6733328802449343,0.7657550075480681,FALSE
Scg3,5.197475857160044,0.1992533174325768,0.9387373339390346,0.5395227331733536,0.653500211062341,FALSE
Relch,579.8530279863836,0.19921988757631062,0.2815424697532946,0.46523207543901285,0.5872821039920318,FALSE
Gm45095,1.0689513319900257,0.19908080130673875,0.9660359185301955,0.6786243393573927,NA,NA
Tapbp,6516.283826056707,0.19903575383134606,0.33165008695043613,0.5265805495514397,0.6422126957724568,FALSE
A530046M15Rik,1.6973969983792638,0.19895344481936136,0.9917467537736872,0.38464848105161453,NA,NA
Hsdl1,736.3395561689637,0.1988637193345698,0.25927790633943487,0.4281206275476629,0.5524644862839326,FALSE
Gm11814,4.548386748437524,0.19883417515550741,0.804105952588222,0.6769587620110675,0.7685195069935419,FALSE
Gm14639,0.7598125104548904,0.19858064263543584,0.9771445274051918,0.5785760288507438,NA,NA
Rhot1,819.9962962818184,0.19849584334516843,0.19466227038032102,0.2992590971425551,0.42074116017311386,FALSE
Tpra1,1085.1608519525855,0.19835731680922322,0.3815624295449257,0.5737615055376422,0.683110402227341,FALSE
Gfra2,45.05530331731505,0.1982976017612285,0.738151442862976,0.6842299890345871,0.7745886318133293,FALSE
Gm50132,1.3442391738506831,0.19827920754355624,0.9654261139835445,0.6784950929432978,NA,NA
Tgm7,3.136955875544836,0.19812692299140652,0.9808326025891931,0.5162689401392337,0.6326777051601541,FALSE
Gm49463,58.93760936661289,0.19790876145454012,0.49847615724351835,0.6456674865087118,0.7423830153097487,FALSE
Gm15929,2.074167942461354,0.19790042977526326,0.9352166085410439,0.561617088874907,NA,NA
Smarcd2,1655.4733639444305,0.19772061067956634,0.3043979176006534,0.49429141580077285,0.6142054442606797,FALSE
Gm20695,0.8684739811623707,0.19769893288693002,0.9879429889982752,0.4895260136049563,NA,NA
4930509G22Rik,9.521158572830602,0.1976360118603954,0.8200679373056161,0.673253648494273,0.7657464164040091,FALSE
Tmem132e,2.6121582978938647,0.19760665305427635,0.9941814924570427,0.32262737850108103,0.44615549712070396,FALSE
Gm6254,3.3874710856852976,0.19754583780711385,0.8980974072502728,0.6172817564399677,0.7194725779190712,FALSE
Gm45363,0.9116429436398806,0.19742525033546585,0.9926458588602054,0.3849015133165551,NA,NA
Rnf224,1.4477377078779505,0.19705258473630485,0.9909420667772637,0.46375685035784836,NA,NA
Scml2,1.1481343750896236,0.19675392718407428,0.9921563004644983,0.3814160461986961,NA,NA
Foxk2,920.4258554784705,0.19674319496273168,0.21506153757856683,0.34947300924050273,0.4739428481480791,FALSE
Alox15,156.54598192733937,0.19671338394376653,0.8885963264960209,0.6334000312535296,0.7321151720362465,FALSE
Gm40190,0.9901341892838096,0.19668820344369217,0.9790459455578354,0.5908537923572335,NA,NA
Prss42,11.29272845054015,0.19648516224079016,1.0018117806041795,0.07363470063335367,0.1436083694414567,FALSE
1700016K19Rik,138.54815861993842,0.19635821436016307,0.7105502454327789,0.6918554266086944,0.781036708246334,FALSE
Oas1g,79.6241528930863,0.19621128083033448,0.5479732186670899,0.669412663023951,0.7627345487621656,FALSE
Gm36569,4.298374580125645,0.19612470933587522,0.8748986190586754,0.6436613539378486,0.7406939936677497,FALSE
Gm6245,0.996527306327121,0.1961207612501522,0.9756758480693724,0.5873861489540202,NA,NA
Cyp26a1,1.2199791793781398,0.1960866195420177,0.9898091662535221,0.445525157516774,NA,NA
Gga1,2403.2434360124994,0.19600365355064062,0.3312613171112511,0.5350269119853136,0.6496592210492956,FALSE
Gm15773,1.2411785528381283,0.19591075430867702,0.9653079776150151,0.6863892885207735,NA,NA
Nlrc3,34.94437419636835,0.19586122496895483,0.6798910080222932,0.6905381114414033,0.7799780607113003,FALSE
Gm5217,0.6666183708830813,0.19584942643082154,0.9825632733546775,0.5267858586822121,NA,NA
Pde1a,36.08086751922789,0.19562628791195014,0.5785074485968792,0.6769550114531424,0.7685195069935419,FALSE
Gm37940,0.8397356724907313,0.1956174033088536,0.9826629399799625,0.5185722133334664,NA,NA
Gm715,2.6195901445294596,0.19553582186775884,0.9744970672097258,0.575852913971898,0.6847814050004383,FALSE
H2bc1,3.574997492796084,0.19551029746016133,0.992901147591443,0.3296876788612096,0.4532701832451246,FALSE
Pwwp2b,1088.527811591173,0.1954483035025727,0.3788440379480246,0.5682760617903853,0.678158457863843,FALSE
Gm11557,4.692117214720311,0.19540723849684005,0.7456380456509955,0.692221453480924,0.7812531516778275,FALSE
Gm6906,0.744847850878559,0.19519440325631812,0.9828527736849361,0.5207106016061696,NA,NA
Rasl10b,61.88303259712801,0.19517198643361822,0.5501215933533048,0.669837856817699,0.7629938533081,FALSE
Igkv2-116,6.378135153113043,0.1951058758638331,0.9752993428609565,0.573169884503685,0.6826903146806292,FALSE
Naa15,696.0351571245916,0.19501434297999914,0.33895883960954726,0.5414561255614825,0.6551925803103595,FALSE
Msx1,43.82731855838709,0.19499556940776222,0.6197199044070126,0.6853639467354627,0.7755539854471342,FALSE
Eid2,221.78968813607733,0.19490405789822132,0.3134481979337656,0.5137317728439325,0.6306256154108401,FALSE
T2,9.83931190170131,0.19488840859052198,0.8149623303379455,0.6738513351798114,0.7662543456232703,FALSE
Gm7357,2.165960141111338,0.19476340880679965,0.9645716198466582,0.6779915005539554,NA,NA
Gm12444,1.0789850575039857,0.1947355180518767,0.9814271769011761,0.521762019300303,NA,NA
Igkv4-90,49.81466855533432,0.19466312494804905,0.9998905855309815,0.1165307207201196,0.20453000850094633,FALSE
Minar1,5.591783539671175,0.1946114537767512,0.8770768279265361,0.6387925959507368,0.736628102552355,FALSE
Poglut2,222.63946804396457,0.19458258458053743,0.37877733442353145,0.5814732791623645,0.6893055974350288,FALSE
1700067K01Rik,0.9779699164588056,0.19456142198783793,0.9781784619363489,0.6012932796025008,NA,NA
Tnfrsf1a,3283.4424729694833,0.19452910904960763,0.29600872610621015,0.4891897357562449,0.6094535335998172,FALSE
Nod1,564.0875925623615,0.19450499927890819,0.27633450624419165,0.4647392327215035,0.5868902261849038,FALSE
Gm13882,6.875055161594315,0.19444088676318388,0.6898158153137234,0.6969884082127888,0.785255980189547,FALSE
Esyt1,2226.0127946120515,0.19441178259176314,0.2867881004268336,0.48112877016788774,0.6021127257935351,FALSE
Gm7561,0.689250272265383,0.19436430173208558,0.9763480116081248,0.593309854255973,NA,NA
Tmem150c,46.559413749674484,0.19430664009472146,0.5501493932075182,0.6699198772410593,0.7629972407161445,FALSE
Dnah3,78.54378066597947,0.19415557220592358,0.7605751262804895,0.6871875436957355,0.7770709659703711,FALSE
Gm7850,2.864565909441852,0.1941424563943945,0.9748672647766504,0.5916569025449687,0.6985039446936534,FALSE
Gm28055,0.7874372063290532,0.19407300070256392,0.9825783114335054,0.5215951119172069,NA,NA
Gm6929,2.905529522237346,0.19397235595810727,0.8268287038082179,0.6756803511809482,0.7677914638618049,FALSE
Ddit4,2122.0256166266076,0.19385790762721342,0.41483162349432745,0.6060115280034601,0.7104975433078342,FALSE
Mlec,7332.968389857349,0.19377701195432245,0.24187017305695563,0.40996927614660306,0.5335708808744133,FALSE
Gm45694,0.8721973630185474,0.19323143615539462,0.9896891066385058,0.45206313026057143,NA,NA
Ighv1-40,2.4599050548565855,0.19320042006722601,0.988400058154131,0.49885893981693413,NA,NA
Gprc6a,1.7952386120895503,0.193191142637756,0.9810095870772969,0.5116727663373967,NA,NA
Scn2a,2.9008560874502285,0.19319018545871122,0.8642298648890971,0.6572644923908451,0.7524010333020199,FALSE
Inhbb,1160.4526641182042,0.19314206506995166,0.47681765399816134,0.6454841194970797,0.7422163873304619,FALSE
Sgta,1974.734085714036,0.19313880047181245,0.2788162485022692,0.4707142885415886,0.5922661370198375,FALSE
